,comment,rating
591,sài đc tầm hai tháng sạc zin đã không vào sạc thường lại vào,-1
594,sản phẩm tệ cảm ứng không nhạy wifi chập chờn,-1
598,hàng vn chất lượng cao tốt nhất trong tầm giá,1
599,chậm rì rì luôn không làm nổi gì hết lướt facebOk còn không nổi,-1
603,giao hôm nay mà chưa thấy đc nhận để gửi đánh giá,0
605,điện thoại chất lượng tốt giao hàng nhanh chóng,1
607,giao hàng siêu nhanh điện thoại đẹp giá hợp lí nên mua,1
609,giao hàng chậm điện thoại không thể dan được cường lực,-1
617,chất lượng tốt nguyên zin,1
621,mới dùng ma đã bi đơ rồi,0
623,máy dùng rất hay là đơ liên tục mình muốn trả hàng,-1
625,sản phẩm này wifi quá yếu bắt sóng không xa đc,1
630,sản phẩm lag chậm nói chung chỉ dùng bình thường đc,0
634,nguyên hộp luôn,1
639,mua đc ngày sạc pin không vào đèn flash bật không đc mong quản trị viên xem xét,-1
641,giao nhanh cấu và giá tốt nhất thị trường,1
650,trong hộp thiếu ốp mong gửi bổ sung,-1
653,máy bị lỗi sim roi làm sao đây cửa hàng,-1
657,giao hàng nhanh máy màu trắng rất đẹp,1
668,khuyên mọi người thêm tiền lên hẳn active,1
669,hình thức đẹp giao hàng nhanh,1
670,máy đơ giật lát lửa cảm ứng,-1
679,lần đầu đặt mua điện thoại từ tiki hàng còn nguyên seal check imei trong máy thì đúng imei trên hộp mà phân vân chút là sau lưng máy không có in imei nhớ máy nào sau lưng cũng có in imei màu xanh của không được đẹp bằng của bạn nào mua thì chọn màu đen tốt hơn à,1
685,sản phẩm nhìn đẹp màu tím nhìn rất ưng seal màn hình không có nhưng theo tiki tư vấn thì tuỳ sản phẩm mà seal này có trên màn hình hoặc không nhưng seal niêm phong hộp thì có và nguyên vẹn chụp hình thì thấy không được rõ nét lắm nếu được thì tiki hướng dẫn cách chỉnh sao cho hình rõ nét hơn giúp nhé,1
687,hàng mới new seal giá đang giảm tranh thủ mua giúp ông chú dùng cho như cầu cơ bản nhẹ nhàng mình nghĩ ổn dưới mà lại còn chính hãng samsung thì tội gì mua điện thoại tq,1
697,cửa hàng đóng gói cẩn thận giao hàng nhanh chóng nhưng máy mới dùng khoảng ngày thì bị lỗi nhiều sọc ngang màn hình nhưng vì đi du lịch nên không thể liên lạc được với tiki nay dã về nhà sau khi mua được ngày có được đổi máy khác không nếu không thì phải làm sao,-1
698,tiki giao hàng nhanh trước hẹn đúng sản phẩm chỉ tiếc là mở hộp mà không đc bóc màng nilon ở vỏ hộp điện thoại mới xài thấy khá mượt còn lâu dài tính sau nhân viên vui vẻ tạm thời cho sao đang chờ kích hoạt bảo hành,1
701,điện thoại thì cũng tốt nhưng tiki giao hàng không nhiệt tình hỏi thì có thái độ cọc cằn còn bảo hành thì không thấy phản hồi gì thật sự rất thất vọng về tiki ủng hộ tiki rất nhiều lần lần này là thất vọng nhất,0
703,lần đầu mua hàng trên tiki nên cũng hơi lo tới khi nhận được hàng ok giao nhanh mà không biết kích hoạt bảo hành sao nhờ cửa hàng kích hoạt giùm mình nhé,1
705,cảm ứng không nhạy máy hay bị đơ chậm nói chung mua xong hối hận vô cùng,-1
706,hàng nguyên seal không trầy xước đóng gói kỹ mới sử dụng vài ba ngày chưa thấy có vấn đề gì tuy nhiên kiểm tra imei trên trang chủ samsung thì báo là máy chưa được kích hoạt bảo hành nhờ tiki hỗ trợ giúp,1
707,sản phẩm chính hãng đúng như mô tả của nhà cũng cấp màu xanh rẻ hơn màu đen gần mình mua màu đen mua xong thấy tiếc biết thế chịn màu xanh,1
713,sản phẩm chính hãng pin ok sử dụng lướt web ngày còn wifi bắt sóng tốt loa to rõ màn hình sáng đẹp ngày kích hoạt bảo hành rất đáng tiền tiki phục vụ rất tốt luôn tin tưởng tiki,1
716,sản phẩm tốt hoàn thiện ổn màn hình đẹp máy ảnh tốt so với giá tiền giao nhanh,1
717,do kẹt công việc không kiểm tra hàng tới hnay mới về nhà thì mở ra thấy điện thoại bthuong nhưng ở góc trên màn hình có nhiều lần sọc chụp hình lại gửi hổ trợ thì toàn báo gửi lỗi vui lòng gửi lại sao,-1
720,hài lòng vì giao nhanh nhưng không hẹn đc thời gian giao hàng thật khó khăn với những người bận rộn máy thì không có seal màn hình nhưng cũng tốt không trầy xước sử dụng một thời gian mới biết ổn hay không,1
724,máy của mình mua từ giờ tắt màn hình nhưng không được màn vẫn sáng tới lúc hết pin đã thử tắt nguồn đi bật lại nhưng không đc giờ mình bảo hành hay sữa chữa như nào ạ,0
726,khuyết điểm giá cao hơn so với vài sàn khác ưu điểm pin khỏe thắc mắc mua cuốn doraemon đánh giá được cộng xu nhưng mua điện thoại đánh giá không được xu nào,1
727,tất cả đều ổn nhưng sao hộp lại không có nắp không sách hướng dẩn sử dụng mặt lưng không có tem mả vạch như các dòng máy khác chưa sử dụng nên chưa biết thế nào,1
729,mới nhận máy hàng giao nhanh trong khỏng gần tiếng từ khi đặt hàng mới kiểm tra qua có cảm nhận tiền nào của đó chưa phát hiện lổi,0
736,sản phẩm bị trầy lưng phía sau đóng hộp rất cẩu thả sản phẩm này là hàng bị loại từ nhà máy do lỗi trầy sướt không nguyên seal,0
737,giao hàng cực nhanh đúng phân loại hàng đã chọn hộp sản phẩm còn nguyên seal không có tai nghe kèm theo đủ phụ kiện như mô tả dùng làm điện thoại dự phòng ổn,1
740,suất xứ trung quốc là xao tiki,0
742,cu tuong hang vn ai ngơ hang tau ghet ghe không có tam dán man hinh nhin như hang cu cug không có bọc hôp lại không sag gi het nhin giog hang cu qua mọi nguoi nên chu y la hàng nhập của trung quốc nhe,1
743,thiết kế đẹp giao diện nhiều lựa chọn nhưng tất nhiên vẫn chậm hơn iphone dù sao thì lâu lâu chuyển qua samsung để có trải nghiệm trẻ trung,1
748,hàng nguyên seal mà quên để ý xem có ốp và cường lực kèm theo hay không nên về phải ra ngoài mua,1
755,màn hình nhạt màu chứ không đẹp như kì vọng các chức năng có tốt không thì phải sử dụng một thời gian dù sao giá cũng rẻ,0
756,tới thời điểm hiện tại thì tốt tiki kích hoạt bảo hành điện tử cho mình sau hai ngày giao giao hàng nhanh siêu tốc luôn cảm ơn tiki,1
757,giao hàng nhanh đóng gói cẩn thận hàng nhìn như hình hàng phù hợp với giá tiền còn chất lượng sản phẩm thì sử dụng mới biết đc,1
758,hàng dùng được tiki giao nhanh pin trâu nhưng hộp giao hàng không có chống sốc kỹ cũng sợ vỡ hàng,1
759,mọi thứ quay mồng mồng mà không làm được gì g phải đăng nhập lần thứ tạo tài khoản samsung khởi động lại lần chưa được,-1
762,điện thoại dùng ổn chính hãng giao hàng nhanh phục vụ tốt nhưng đợi ngày rồi vẫn chưa thấy tin nhắn bảo hành,1
766,mới mua về mà có cuộc gọi đến đều không bấm được phím gọi và phím tắt chất lượng kém quá làm thế nào hả tiki,-1
767,mua cái điện thoại thứ ở tiki rồi hài lòng với dịch vụ giao hàng của tiki lắm máy oPo đầu tiên giờ xài vẫn tốt,1
789,máy không được mượt lắm nhừng tầm tiền này có thương hiệu sam sung mua cho người lớn dùng thì tốt,1
790,không thấy tai nghe không được bao như điện thoại mới,-1
793,điện thoại ổn với giá tiền mình mua cho mẹ nên chỉ cần chức năng vừa dùng tốt như em này,1
795,giao hàng chậm như rùa ngày mới nhận được hàng sản phẩm xấu tệ mọi thứ không bộ nhớ tạm không cảm biến la bàn,-1
806,tôi đã mua hàng ở tiki hàng đóng gói cẩn thận dung lượng pin rất nhanh hao yêu cầu được đổi lại hàng,-1
809,ok đã dùng và trải nghiệm sản phẩm hợp túi tiền và sử dụng cũng rất ok,1
817,điện thoại mới còn nguyên seal màu sắc đẹp thiết kế tràn viền nói chung hài lòng,1
825,đóng gói cẩn thận kô biết sau này có bị lỗi gì chứ hiện tại ok nhưng không có ốp lưng,1
829,máy xài tốt giao hàng nhanh tíki cho biết đã đăng ký bảo hành điện tử chưa,1
833,giao hàng nhanh điện thoại đẹp chưa dùng lâu nên chưa biết ntn,1
834,mình mới nhận hàng hài lòng nhờ tiki kích hoạt bảo hành máy giúp mình nhé,1
838,sao nhìn màn hình dt cứ bị nhức mắt đau đầu không hiểu sao bị vậy luôn đó,1
840,đã nhận được hàng giao hàng nhanh máy hình thức tốt mong cửa hàng sớm kích hoạt bảo hành,1
851,như hình nguyên seal mua cho ngoại dùng nên mấy cái cơ bản là tốt,1
854,chất lượng tốt trong tầm giá mà không kt kĩ nên thiếu tai nghe hic,1
856,máy pin ổn,1
857,hàng đúng chính hãng của oPo bảo hành năm luôn cực kỳ hài lòng,1
858,hang chinh hang cameda sau dat lech thôi thi cũng phu hop voi gia cửa hàng kich hoat bảo hành nhe,1
863,máy pin khỏe xem tin báo lướt web được chụp hình hơi kém,1
872,sản phẩm chính hãng không cho xem hàng,1
873,máy yếu quá so với giá tiền thì máy quá chậm,0
877,đã nhận hàng đóng gói rất đẹp máy chuẩn,1
882,tiền nào của ấy giao hàng nhanh đóng gói cẩn thận,0
885,nhìn đẹp giá cả hợp lý chỉ còn về phần bảo hành máy là hơi khó chút,1
887,điện thoại tốt còn được tặng kèm pin sạc dự phòng đáng để mua,1
889,bình thường chậm chạp vừa với tầm giá,0
891,tại sao không kích hoạt bảo hành hay xem thời gian được vậy shop,0
896,nhận máy nhưng sản phẩm bị lỗi không sử dụng được,-1
897,mua cho ba vợ pin tốt ổn định phù hợp tầm giá,0
901,có bảo hành hẳn hoi,1
904,không nhận được hàng mà đã báo giao hàng thành công,-1
905,tiki vui lòng kích hoạt bảo hành và xuất hoá đơn cho sản phẩm này,1
910,điện thoại hơi chậm hơn mong đợi chút,1
912,tôi vẫn chưa nhận được hóa đơn vat,0
916,giao hàng nhanh nguyên seal giá rẻ,1
923,hàng cũ đóng lại seuL gửi cho khách hàng,-1
926,không có tai nghe mặt sau hơi xước,-1
929,hàng đẹp chạy khoẻ giá tốt giao siêu nhanh sao,1
937,tạm ổn mới dùng nên không biết,1
959,gia hop ly xai on hop nhưng nguoi thứ nhap thap,1
963,hàng mới chính hãng,1
964,sản phẩm dùng tạm được,1
968,trải nghiệm tốt so với tầm giá,1
983,tot nhan vien giao hàng vui vẻ cảm ơn tiki,1
985,không có ốp lưng theo hộp,-1
987,rất hài lòng giao sớm hơn dự kiến,1
1000,sản phẩm tốt ạ,1
1007,hàng giao nhanh hộp đóng gói ok,1
1012,hài lòng với sản phẩm,1
1022,ổn so với tầm tiền,1
1031,giao hang nhanh,1
1032,sao không có miếng dán màn hình vậy,1
1038,màu đẹp chức năng kiểu dáng tốt,1
1039,hàng chính hãng giá rẻ,1
1040,tổta,1
1043,tốt,1
1046,,1
1050,tốt,1
1062,chất lượng tốt,1
1071,oK,1
1078,tốt,1
1085,tốt,1
1088,tốt,1
1096,vào đổi nhạc thì màn hình trắng xóa và đá văng ra không bắt được sóng wifi luôn chứ không phải yếu iphone nhận được mạng star cứ tìm suốt ngày mà không ra mạng nào muốn trả hàng lại tiki ơi,-1
1102,máy khá mượt nhưng nghe nhạc dở không hay khe thẻ sim thì khó tháo pin nạp nhanh và cũng nhanh hết nhìn chung là với giá thì không đòi hỏi cao hơn được chất lượng phù hợp giá tiền,1
1106,điện thoại bị mờ màn hình cứ bị sọc sọc giật giật kiểu như lỏng dây màn hình tôi muốn trả hàng ạ vui lòng liên hệ,-1
1112,máy bị lỗi mở nhạc hay video nghe bằng loa ngoài lúc được lúc không xin vui lòng cho biết có thể đổi máy mới theo chế độ bảo hành của hãng ở đâu xin cảm ơn,-1
1127,giá quá rẻ so với chất lượng,1
1129,máy đẹp cấu hình mượt mà nhanh màu sắc đẹp tốt rất hài lòng,1
