,comment,rating
1582,đóng gói cẩn thận giao hàng nhanh hàng nguyên hộp tem niêm phong samsung cực kỳ hài lòng về tiki còn chất lượng thì sài thời gian mới biết chưa biết hình thức kích hoạt bảo hành điện tử như thế nào,1
1583,nguyên seal không thấy phiếu bảo hành về các chức năng của điện thoại pin máy ảnh thì tốt hơn tầm giá mình đã mua cái điện thoại ở tiki tranding có lẽ vì samsung không bền như iphone cái cũ mình mua là dùng được hơn năm hỏng mic không nghe gọi được nên mình phải mua mới dù vậy mình vẫn chọn mua tiki lần nữa hy vọng lần này dùng được láu hơn,1
1587,hàng nguyên seal hộp đóng gói cẩn thận chu đáo điện thoại dùng tốt với giá tiền này giao hàng cần xem lại vì không gọi điện giao hàng mà giao bảo vệ do luôn check email nên update email tình trạng đơn hàng khi bắt đầu giao đến khi email báo giao thành công nên xuống phòng bảo vệ để check lại có hàng hay không,1
1596,tôi mua sản phẩm này hôm với giá nhận xét ban đầu dùng tạm ổn bỏ trong túi quần lấy ra có lúc vân tay không nhạy lắm phải dùng mật khẩu để mở mới được cảm ứng tạm ổn pin nhưng có cảm giác chỉ bằng của oPo và kém hơn sản phẩm được kích hoạt bảo hành ngay hôm sau lần đầu mua chuyển sang samsung nhưng cũng chưa thật hài lòng mình sẽ trải nghiệm thực tế thêm chút thời gian nữa để đánh giá thêm,1
1598,nhà samsung tiết kiệm ghê không có ốp lưng với tai nghe kèm theo máy gì hết tiki thì gói hàng rất cẩu thả trong hộp nhét miếng giấy vụn vào chỉ không biết vừa mất thẩm mĩ vừa không có tác dụng chống va đập gì hết điện thoại thì chưa có thời gian kiểm tra nên để vài ngày xem sao,1
1623,sản phẩm chuẩn chưa active nguyên serial tuy nhiên tiki rất vớ vẩn sale ngày có cả mã giảm giá là lại đắt hơn cả ngày thường hiện tại ngayd hôm nay check giá hiện tại là,1
1625,điện thoại rất ok mượt và pin tốt sử dụng cả ngày mà chỉ rất đáng tiền tiki giao hàng nhanh đóng gói kỹ mới nhận ngày đã nhận được tin nhắn bảo hành điện tử từ S dịch vụ tiki rất tốt,1
1627,đa nhân đx may may mọi nguyên siêu tiki giao hang siêu nhanh nhân viên V nhiệt tinh chât luong may xai thôi gian mọi biết đx phu kiên không có tai phone nho tiki kích hoạt bao hanh dum nhe,1
1639,giao hàng rất nhanh giao ở tỉnh đặt ngày trước ngày sau có liền hàng thì chuẩn khỏi cần chỉnh nhưng không biết có được kích hoạt bảo hành chính hãng chưa nếu chưa thì xin hãy hướng dẫn tôi kích hoạt,1
1640,mình mới nhận điện thoại hôm qua nhưng không hiểu sao sạc điện thoại báo hơn mới đầy sạc cả đêm mới được ngoài ra chưa thấy kích hoạt bảo hành mong được phản hồi của cửa hàng,1
1645,mình thích mua điện thoại của tiki trading vì giao hàng nguyên seal và hộp có chống sốc thế giới di động bán mắc hơn cả triệu đồng nhưng tất cả đều lấy trên kệ trưng bày đóng hộp lại cho khách,1
1655,nhận hàng nhanh máy nguyên seal không biết người mua hay tiki kích hoạt bảo hành điện tử cho sản phảm tks,1
1656,đóng gói sản phẩm ổn giao hàng nhanh chóng âm thanh tốt hình ảnh đẹp của bền là do người sử dụng phần,1
1661,tôi sài được vài hôm nói chung tất cả đều ổn pin tốt sài hơn ngày chụp ảnh đẹp nhưng máy tôi có vấn đề bật lên thì lát lúc chuyển qua h mong được trợ giúp,1
1675,sản phẩm mình nhận đã được ngày nhưng vẫn chưa được tiki trading hỗ trợ kích hoạt bảo hành mong tiki sớm hỗ trợ mình vấn đề này sản phẩm tốt,1
1685,sản phẩm tốt trong phân khúc giá tuy nhiên dịch vụ giao hàng quá chậm,1
1689,hàng đúng loại mới dùng thấy mượt pin nhưng thấy cũng bình thường đặc biệt giao hàng chậm ngày nhưng không hề có cuộc gọi báo giao trễ,1
1700,xài mấy ngày sản phẩm vừa ý mua được giá tốt hơn chút nhưng sao thấy máy xài mau nóng hơn cái samsung của mình đang xài nhỉ,1
1707,dt sản phẩm hàng chính hãng dùng rất mượt và tốt luôn nha ahihi,1
1709,máy chính hãng nguyên sliêu nguyên hộp đẹp lắm còn chất lượng thì để thời gian xem mới biết vì chưa xài nói chung là rẻ đẹp tốt lắm,1
1714,sản phẩm rất đẹp giao hàng rất nhanh,1
1720,mới tem seal còn nguyên hộp giá khuyến mãi hot rẻ vô đối thủ giá tr với cấu hình máy mạnh chất lượng chụp hình cực nét chuẩn,1
1721,máy đẹp mua cho mẹ hy vọng mẹ thích giao hàng rất nhanh,1
1728,giao nhanh đóng gói cẩn thận sản phẩm còn nguyên tem mác mới dùng nên chưa biết chất lượng,1
1738,perfect pin siêu trâu mama xài ngày mới sạc máy ảnh ổn không xịn bằng iporn oneui siêu mướt đáng tầm giá,1
1742,máy của mình dùng bình thường nhưng hay bị tụt sóng xuống chỗ mình ngay gần cột phát sóng mà bị kiên tục,1
1748,mới đầu dùng tạm ổn pin lâu chạy cũng nhanh về sau thì không chắc nha,1
1765,sản phẩm đẹp nét xài mượt nhân viên giao hàng vui vẻ thân thiện nhờ tiki kích hoạt bảo hành giúp nhé cảmơn,1
1766,máy dùng pin lâu hết nhưng sạc hơi lâu đầy màn hình sáng tương đối máy chạy mượt bắt sóng không mạnh lắm,1
1778,sản phẩm chính hãng pin sử dụng lâu nếu ai có như cầu muốn mua thì các bạn hãy nhanh tay lên nhe nói chung là tuyệt,1
1781,sản phẩm đúng mô tả nguyên seal chưa kích hoạt hợp với giá tiền giao hàng siêu nhanh nhân viên giao hàng nhiệt tình,1
1785,đang đợt giảm giá nên mua về tặng ba xem phim,1
1791,giao rất là nhanh nhưng không có seal bên ngoài còn tem của S khá là tiếc nhưng trong thì mới rất đẹp mượt pin lâu,1
1802,cầm chắc tay nhưng phải cái là máy rất nhanh nóng dù không xài nhiều mới nghe điện thoại phút là nóng,1
1803,đóng gói cẩn thận giao hàng đc kiểm tra còn chất lượng để sử dụng như mới biết đc,1
1814,giao hàng nhanh điện thoại đẹp cầm chắc tay về độ bền thì phải sử dụng mới biết rõ đc,1
1815,ổn đẹp pin trâu không nóng máy như nhiều người nói nhờ tiki kích hoạt bảo hành giúp,1
1816,điện thoại tốt với tầm giá đã gửi thông tin kích hoạt bảo hành nhờ tiki kích hoạt sớm giúp mình,1
1817,mới mua cái đang dùng thử kiểm tra máy xem chạy tốt không nhờ tiki kích hoạt bảo hành điện tử samsung giúp nhé,1
1818,sảm phẩm tốt mà chỉ có điều hộp đựng tiki bị bóp méo quá mắc dù đã dán là hàng dễ vỡ,1
1825,sản phầm nguyên tem hộp đang sử dụng rồi nói chung tầm mức giá này sản phẩm này khá hài lòng,1
1830,đã nhận được sản phẩm samsung nhưng không kích hoạt bảo hành được đề nghị tiki hổ trợ bảo hành,1
1833,máy đẹp nguyên seal hiện tại xài ổn chưa thấy lỗi lầm gì mong tiki kích hoạt bảo hành giúp mình với,1
1839,máy pin trâu giá rất tốt cấu hình trong tầm giá không thua kém xiaomi samsung ra dòng mình này hợp lý,1
1841,máy pin trâu tác vụ ok chụp ảnh tạm ổn rất đáng để mua được kích hoạt bảo hành sau ngày,1
1842,giao hàng đúng hẹn sản phẩm nguyên seal,1
1844,tốt y như đã giới thiệu giao hàng rất nhanh đặt tối sáng đã có,1
1853,xung quanh máy ảnh phía sau thường nóng mặc dù không sử dụng máy ảnh này có ai biết tại sao ko,1
1860,máy chạy mượt mà pin lâu hài lòng,1
1869,mình đã nhận được sản phẩm hiện tại thấy ổn cần thời gian để trải nghiệm,1
1873,ok ổn trong tầm gía cảm ơn bạn cửa hàng nhiều,1
1874,mới nhận hàng xong cảm ơn tiki hàng chuẩn mặc đủ không cho kiểm tra hàng trước,1
1880,không có hình thực tế nhưng chất lượng sản phẩm tốt giá lại rẻ hơn ngoài cửa hàng,1
1907,xài mượt ổn trong tầm giá,1
1920,sản phẩm tốt đây là ảnh chụp từ điện thoại mới,1
1923,đang xài nên nâng cấp lên nhưng chụp hình tệ hơn hơi thất vọng,1
1924,giao hàng nhanh sản phẩm tốt nhờ tiki kích hoạt bảo hành giúp,1
1932,còn để dùng mới biết,1
1936,xài ổn chơi trò chơi dc có Tin bảo hành rẻ hơn những chỗ khác tốt,1
1938,mới dùng ngày thấy cũng ok để xem tuần mới đánh giá được giao hàng nhanh,1
1947,mới dùng cũng cảm thấy ok cảm ơn tiki mong tiki đăng ký bảo hành điện tử dùm,1
1948,máy hình thức đẹp tạm thời sử dụng ngon tóm lại là phù hợn với giá tiền,1
1958,hài lòng nhé rẻ quá chừng luôn,1
1968,giá rẻ hơn nhiều so với fpt săn mã giảm giá còn quá rẻ trong tầm giá,1
1973,hang khá đẹp mình sử dụng nếu có chục chặc gì có đổi đươc không,1
1976,không có phone sách hướng dẫn tới giờ chưa kích hoạt bảo hành điện tử,1
1987,chuẩn tiki cố gắng phát huy những mặt hàng tốt như vậy nha,1
1988,điện thoại rất vừa ý giá tốt nữa rất thích,1
1994,sản phẩm ok nguyên hộp giao hàng nhanh,1
2000,cho mình hoi la samsaung nao cũng có day sac tay nghe ma sao dong nay lai không có vay cửa hàng,1
2006,khi sạc pin thì nóng hơn điện thoại lúc trước mình dùng,1
2008,giao hàng nhanh máy xài ổn dung lượng lớn giá rẻ pin tốt,1
2009,sản phẩm nhận được rất tốt nhưng tiki xem lại sao thiếu tai phone nha,1
2021,giao nhanh kích hoạt bảo hành ngay hôm sau,1
2025,sản phẩm chính hãng nhận xong hàng được kích hoạt bảo hành,1
2027,máy mới nhưng chưa kích hoạt bảo hành nhờ tiki hổ trợ,1
2031,sản phẩm tốt y như hình tôi rất thích,1
2032,song yếu,1
2038,san pham tốt giao hang nhanh nhận vien nhiet tinh vui ve se ung ho cửa hàng nữa,1
2049,mình đã mua điện thoại này chất lg phù hợp với giá tiền dành cho như cầu sử dụng bth hộp điện thoại nguyên sale với chiếc điện thoại giá rẻ mà nhiều tính năng như vậy là quá hài lòng rồi ạ nói chung cực xuất sắc thgian kích hoạt bảo hành hơi lâu mọi người không sài lầm khi mua đâu ạ,1
2055,sản phẩm đúng mô tả hộp nguyên không có dấu hiệu bị tháo mở màn hình sử dụng mượt và nhạy cầm vừa tay nhẹ và gọn giá trị đúng với giá tiền sử dụng thêm một thời gian sẽ nhận xét về đồ bền,1
2060,chất lượng tốt so trong tầm giá dễ sử dụng nghe gọi video zalo tốt chụp hình cũng sáng đẹp máy nhẹ dễ đem theo bên mình đây là nhận xét của mẹ mình,1
2065,mình thấy hài lòng vì điện thoại được đóng gói cẩn thận giao hàng sớm hơn dự kiến đáp ứng tốt các như cầu cơ bản như gọi nghe zalo fb lướt web,1
2076,hàng đã giao tiki giao hàng nhanh gọn còn máy thì không có tai nghe đúng như hình ảnh quảng cáo,1
2078,giao hàng nhanh đúng mẫu hàng đẹp còn máy thì xài thời gian mới đánh giá được,1
2085,sản phẩm tuyệt vời dùng mượt cho tốt,1
2087,máy dùng tốt mọi người nên mua,1
2088,giao hàng nhanh nhân viên giao hành nhiệt tình vui vẻ,1
2100,hàng chuẩn hộp nguyên seal máy mới,1
2102,tốt rất hài lòng nhưng không biết bão hành không,1
2112,chạm không mượt lắm,1
2125,điện thoại dao hàng nhanh,1
2126,cũng ok không có tay nghe,1
2129,giao hàng nhanh cảm ơn tikj,1
2130,dich vu nhanh may tót nên mua,1
2131,hàng đúng như hình ưng ý,1
2159,mua xong điện thoại thì mới nhận được tin các nhà mạng sắp cắt điện thoại sẽ thành cục gạch một ngày không xa mọi người cần lưu ý trước khi mua nhé,1
2160,điện thoại màu đẹp dễ thương pin bền phù hợp cho gọi nhiều điện thoại được giao nhanh xuất hóa đơn cũng nhanh sẽ mua ủng hộ nhà bán này,1
2195,hàng giao nhanh cửa hàng gói kĩ l hàng hoá chất lượng đanb giá,1
2198,đóng gói chắc chắn giao hàng thân thiện mua đc giá tốt cảm ơn shop sẽ ủng hộ lâu dài,1
2200,nhỏ nhẹ tiện dụng nghe gọi ổn đóng gói cẩn thận giao hàng nhanh,1
2201,điện thoại pin đen trắng sóng khỏe pin khỏe rất hài lòng,1
2204,màu đẹp độc lạ máy cũng không khác gì đời rất hài lòng về nokia và tiki,1
2214,màu đẹp không ưng cái phím menu vì thấy khó bấm,1
2215,máy tốt mà mới mua đã nghe tin sắp bỏ,1
2217,máy xài bt bền thì xài vài tháng mới biết được,1
2219,riêng em loại sản phẩm nầy rất tốt nhưng sau này không biết nó ra làm sao thôi,1
2226,mọi thứ ổn chỉ là loa hơi bé giao hàng của tiki thì luôn hài lòng,1
